fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,wine_type
0.6053,-0.7269,0.6976,1.9247,-0.3435,0.8156,0.8361,1.8688,-0.0529,1.0668,-1.5863,7,1
-0.3204,-0.9699,-0.2659,0.9158,-0.4863,-0.0859,-0.0486,-0.2123,-0.6749,-0.5462,0.3423,7,1
-0.1661,0.1235,-0.1282,-0.0932,-0.4577,0.5338,0.4822,-0.9894,0.6935,-0.7478,1.4323,7,1
3.3824,0.4272,1.5234,-0.8289,1.1123,-0.4804,-1.3225,0.8849,-1.2347,1.5372,-0.4962,7,0
-0.4747,-0.2713,-0.5412,-0.8078,-0.4863,-0.0859,0.4292,-0.5525,0.8179,0.5291,-0.077,7,1
3.3824,0.4272,1.5234,-0.8289,1.1123,-0.4804,-1.3225,0.8849,-1.2347,1.5372,-0.4962,7,0
-1.0918,-0.8484,-0.5412,-0.8499,-0.6575,1.9425,0.9423,-1.423,2.3107,0.1931,1.5162,7,1
0.3739,-0.4232,0.147,-0.7658,-0.8003,-0.255,0.9246,-1.1995,-1.4212,-0.3446,1.3485,7,1
-0.4747,-1.0306,-0.2659,-0.9129,-0.629,1.379,-0.137,-1.7698,-1.359,-0.0757,1.1808,7,1
-0.0118,-1.0914,-0.1971,-0.934,-0.7146,0.5338,0.1284,-1.7064,-0.6127,-0.8822,1.3485,7,1
-0.3204,-0.9091,0.0094,0.4533,-0.2008,0.3648,-0.1547,-0.4591,-0.6127,-0.6134,0.1746,7,1
-1.2461,-0.3624,-0.2659,-0.2613,-0.3435,1.21,0.7477,-0.8993,0.8179,-0.6134,0.1746,7,1
-1.2461,-0.3624,-0.3347,-0.3244,-0.3721,1.21,0.7477,-0.8927,0.8179,-0.6134,0.1746,7,1
-0.9375,-0.1195,-0.1282,-0.8709,-0.8859,-0.7057,-0.0663,-2.2267,-0.9237,0.7308,2.3546,7,1
-0.4747,-0.9091,0.2159,-0.8289,-0.5433,0.3648,-0.1547,-1.5463,-0.2395,0.9996,1.2646,7,1
0.3739,-0.4232,0.147,-0.7658,-0.8003,-0.255,0.9246,-1.1995,-1.4212,-0.3446,1.3485,7,1
-0.4747,-0.8484,-0.3347,1.147,-0.5148,-0.0859,0.2522,0.0878,-0.6749,-0.6134,0.0069,7,1
-0.7061,0.1843,-0.2659,0.1801,-0.629,0.8156,0.6415,-0.866,0.4447,-0.479,0.9292,7,1
-1.7089,-0.4232,0.0094,-0.1983,-0.6861,1.548,1.1015,-1.7131,1.4399,-1.4871,1.7677,7,1
2.071,0.3665,1.4546,0.2642,1.1694,-1.3819,-1.7118,1.3018,0.3203,1.9405,1.0131,7,0
0.0653,-0.5447,0.6288,-0.7658,-0.5433,1.21,0.8715,-1.1995,0.4447,-0.9494,1.4323,7,1
0.2968,-0.1802,-0.3347,0.7056,-1.0001,1.4917,0.7123,-0.0923,-0.8615,-1.0166,0.4261,7,1
-0.3975,0.1235,-0.4035,0.5164,-0.629,0.4775,0.1284,-1.1695,-1.4212,-1.5543,1.4323,7,1
-0.8604,0.245,0.6976,-0.0932,-1.1428,0.0267,-0.0486,-1.543,-0.4261,-1.4871,1.6,7,1
0.991,-0.6662,-0.2659,1.189,-0.6575,-0.0296,-0.3317,0.1245,-1.1725,-0.9494,0.0069,7,1
3.6909,0.3058,2.3493,-0.5136,1.0552,-1.0438,-1.5171,1.6353,-0.2395,0.6635,0.2584,7,0
-0.4747,0.1235,-0.2659,0.1381,-0.7717,-1.0438,-0.4024,-1.3863,-0.1773,-1.7559,1.9354,7,1
0.991,0.002,0.56,-0.1562,-0.0295,-1.5509,-1.8887,0.8949,1.0045,0.8652,0.9292,7,0
1.1453,-0.2409,0.147,-0.1352,-1.0857,-0.424,0.1991,0.0145,-0.6127,-0.2774,0.5938,7,1
-0.3975,-0.9699,-0.2659,0.9999,-0.4863,-0.0859,-0.0132,-0.0022,-0.6749,-0.5462,0.3423,7,1
-0.7061,-0.8484,-0.4035,-0.1562,-0.4577,4.3653,0.9246,-0.6392,-0.9237,1.47,0.1746,7,1
-0.3975,-0.9699,-0.2659,0.9999,-0.4863,-0.0859,-0.0132,-0.0022,-0.6749,-0.5462,0.3423,7,1
-0.0889,-0.4232,-0.5412,1.5043,-0.3435,0.9846,0.0399,0.8549,-1.1103,0.1931,-0.4124,7,1
-0.2432,-0.1802,0.147,0.4113,0.0847,0.3085,1.0308,0.5347,1.5021,0.5963,0.51,7,1
0.6053,-0.7269,0.6976,1.9247,-0.3435,0.8156,0.8361,1.8688,-0.0529,1.0668,-1.5863,7,1
-0.3204,-0.9699,-0.2659,0.9158,-0.4863,-0.0859,-0.0486,-0.2123,-0.6749,-0.5462,0.3423,7,1
-0.0118,-0.9091,-0.0594,0.1801,-0.629,-0.7621,-0.2255,-0.5492,-0.4261,-0.0757,0.7615,7,1
0.6053,-0.7269,0.6976,1.9247,-0.3435,0.8156,0.8361,1.8688,-0.0529,1.0668,-1.5863,7,1
-0.0889,-0.4232,-0.5412,1.5043,-0.3435,0.9846,0.0399,0.8549,-1.1103,0.1931,-0.4124,7,1
-0.4747,-0.7877,-0.1971,-0.0196,-0.7717,0.7029,-0.1724,-1.1928,-1.7944,-0.6806,0.8454,7,1
-0.3975,0.7917,-0.1971,-0.1457,-0.629,-0.0859,0.323,-1.3796,0.4447,-0.479,2.1031,7,1
-0.7832,-0.2409,0.0094,-0.7868,-0.6861,-0.0296,0.2522,-1.1995,0.3825,-0.815,0.5938,7,1
-0.3204,0.1235,-0.5412,-0.1772,-0.4863,-0.3677,0.1461,-1.2662,0.3203,-1.2855,1.7677,7,1
1.531,-0.9699,1.1793,-0.8289,-0.4292,0.4775,0.2522,-0.0656,-1.1103,-0.2774,-0.5801,7,1
-0.6289,-1.0914,-0.4723,-0.8499,0.0276,-0.5367,0.1638,-1.2629,0.0715,-0.6134,0.51,7,1
-1.2461,0.4272,-0.5412,-0.7448,-0.629,-1.1565,-1.1102,-2.1833,0.6313,-0.2101,2.5223,7,1
-0.6289,-0.6662,0.0094,-0.7448,-0.5148,0.5338,0.0399,-1.3196,0.6313,-0.0085,1.0969,7,1
0.2196,-0.7269,0.0094,-0.6397,-0.315,-0.0859,-0.2786,-1.1161,-0.8615,0.4619,0.6777,7,1
-0.5518,-0.1195,0.147,0.054,-0.3435,-0.1986,-0.4378,-0.9527,0.3825,0.4619,1.2646,7,1
0.0653,-0.7269,1.1793,0.8317,-0.629,-0.0859,0.323,-0.2657,-1.4212,-1.4199,0.4261,7,1
0.1425,-0.9091,1.1793,0.8107,-0.7432,-0.255,0.2876,-0.2323,-1.4212,-1.4199,0.4261,7,1
0.2968,-0.9091,0.0094,2.797,-0.2579,0.0831,1.3669,1.8154,-0.7371,-0.2101,-0.9993,7,1
-1.0146,-0.0587,0.0094,0.5584,-0.5148,-1.2128,-1.4464,-1.1995,0.0093,-1.151,1.8516,7,1
0.7596,-0.0587,0.0094,-0.5556,0.313,-1.4945,-1.8356,0.0111,0.5069,1.5372,1.9354,7,0
-0.6289,-0.6662,0.2159,-0.1772,-0.4863,0.7029,0.553,-0.846,-0.2395,-0.8822,0.4261,7,1
-0.6289,-0.5447,0.3535,-0.1983,-0.4863,0.5902,0.553,-0.866,-0.2395,-0.8822,0.51,7,1
2.1481,0.4272,0.9041,0.1591,0.4272,-1.3819,-1.8002,0.7749,-0.0529,-0.2774,1.0969,7,0
1.2224,-0.6054,0.2159,-0.7868,-0.0295,-0.9875,-1.5702,-0.2523,-0.4883,0.3947,0.6777,7,0
-0.3975,-0.7877,0.2847,0.653,-1.0286,-0.593,-0.5263,-1.0794,-0.1773,-2.0919,2.4385,7,1
4.6938,-0.3017,2.9687,-0.5556,0.7983,-0.424,-1.2871,1.3018,-1.1103,0.9996,0.7615,7,0
-0.3975,-1.3344,0.2847,-0.6607,-0.4863,0.7029,0.1638,-0.8026,-0.9237,0.9324,-0.3285,7,1
0.1425,-0.9091,1.1793,0.8107,-0.7432,-0.255,0.2876,-0.2323,-1.4212,-1.4199,0.4261,7,1
-0.3204,-0.7877,-0.0594,-0.5346,-0.2864,0.5338,0.093,-1.1328,-0.9237,0.798,0.3423,7,1
-0.9375,-0.9091,-0.1971,-0.9129,-0.2579,2.0551,0.6415,-1.0327,1.9997,0.3947,0.51,7,1
-0.7061,-0.2409,-0.1971,-0.7027,-0.2293,0.1394,0.4646,-1.7131,0.0093,-0.479,2.0193,7,1
-0.3975,0.731,-0.3347,-0.0511,-0.4863,0.2521,-0.3494,-1.1361,-0.3639,-0.6134,1.6,7,1
0.6825,-0.8484,1.1793,1.3362,-0.2293,0.8719,1.7031,0.7015,-0.7993,-0.479,-0.4124,7,1
-0.9375,-0.1195,-0.1282,-0.7448,-0.6575,0.5902,0.4646,-1.8598,0.4447,-0.7478,1.9354,7,1
-0.7061,-0.9091,-0.1971,-0.7238,-0.9715,0.1394,-0.3494,-1.8932,-1.1103,0.0587,1.9354,7,1
-0.9375,-0.1195,-0.1282,-0.7448,-0.6575,0.5902,0.4646,-1.8598,0.4447,-0.7478,1.9354,7,1
-0.7061,-0.7269,0.147,-0.0932,-0.6861,0.3085,-0.4024,-1.5263,0.3203,-1.151,2.5223,7,1
-0.4747,0.002,-0.5412,-0.4505,-0.629,-0.0859,-0.2963,-1.463,-0.7371,-0.8822,1.5162,7,1
-0.0118,-1.0306,0.3535,0.3062,0.0847,0.9283,0.2168,-0.4925,-0.8615,-0.479,0.4261,7,1
-1.0918,-0.9091,1.1793,-0.1142,-0.4577,0.7592,0.0399,-0.3991,0.7557,-1.0166,-0.8316,7,1
-1.6318,1.0347,-0.9541,-0.7027,-0.4006,-0.8184,-0.2609,-0.7659,1.5021,2.2765,2.0193,7,0
0.991,-0.9699,1.317,-0.7763,0.4272,0.8156,-0.4909,0.1812,0.6935,1.5372,1.0969,7,0
-0.3204,-1.0306,0.2159,-0.7658,-0.4577,-0.0859,-0.5617,-1.6964,-1.9188,0.2603,1.2646,7,1
0.2968,-0.3017,1.1793,0.8737,-0.7432,0.8156,1.4377,-0.299,-0.5505,-1.0166,1.5162,7,1
-0.3204,-0.4232,1.1793,-0.8919,-0.3435,0.2521,0.1815,-1.5664,-0.5505,-0.3446,1.3485,7,1
-0.3204,-0.7877,-0.0594,-0.5346,-0.2864,0.5338,0.093,-1.1328,-0.9237,0.798,0.3423,7,1
-0.3204,-0.6662,-0.0594,-0.5556,-0.2579,0.5338,0.1107,-1.1461,-0.9859,0.7308,0.3423,7,1
-0.3204,-0.1195,0.0094,0.6846,-0.7717,0.0267,-0.1901,-1.0794,-1.359,-1.2855,1.5162,7,1
-1.0146,-0.6054,-0.2659,-0.8709,-0.6861,0.3085,-0.367,-1.9366,-0.8615,0.7308,2.0193,7,1
-1.0918,-0.2409,0.6976,-0.9129,-0.5719,-0.6494,-0.0486,-1.9966,-0.7371,-0.479,1.7677,7,1
-0.6289,-0.6662,0.2159,-0.1772,-0.4863,0.7029,0.553,-0.846,-0.2395,-0.8822,0.4261,7,1
0.5282,0.488,1.1793,0.5795,-0.001,0.0831,0.8538,0.6014,0.4447,0.4619,0.5938,7,1
-0.4747,-0.3017,0.4911,0.2747,-0.7146,-0.4804,-0.314,-1.1328,-0.4261,1.8061,2.0193,7,1
-0.3204,0.6702,0.2847,-0.0932,-0.6575,-0.1423,0.7123,-1.2329,-0.6749,-0.8822,1.6,7,1
-0.2432,-0.6054,1.1793,-0.8709,-0.6861,0.2521,0.5707,-0.4991,1.4399,0.2603,0.1746,7,1
-0.6289,-0.7269,0.4223,0.7686,-0.3435,0.2521,0.1991,-0.4791,-1.5456,-1.5543,0.4261,7,1
-1.2461,0.488,0.147,-0.6397,-0.9715,0.1958,-0.3317,-1.8498,0.0093,-1.0166,1.9354,7,1
-1.5546,-0.1802,0.2847,-0.0721,-0.7146,0.8719,0.5176,-1.6664,-0.4883,-1.4871,1.6,7,1
-0.3204,-0.7877,0.56,0.1801,-0.6861,0.5338,0.093,-0.8527,-0.2395,-0.0085,1.2646,7,1
-0.6289,-0.7269,0.4223,0.7686,-0.3435,0.2521,0.1991,-0.4791,-1.5456,-1.5543,0.4261,7,1
-0.6289,-0.7269,0.4223,0.7686,-0.3435,0.2521,0.1991,-0.4791,-1.5456,-1.5543,0.4261,7,1
-1.0918,-0.3624,-0.1282,-0.8289,-0.8574,0.0267,-0.0309,-1.7264,0.6313,0.4619,1.6839,7,1
-0.0889,0.002,1.1793,-0.8289,-0.8288,-0.255,0.1815,-1.5664,0.5069,-1.3527,1.4323,7,1
-0.3975,-0.9699,0.3535,-0.8709,-0.8288,0.6465,0.1638,-1.7698,0.1337,-1.0838,1.9354,7,1
2.4567,0.6095,2.831,0.2326,0.5129,0.4212,-0.7032,1.4352,-0.3017,2.1421,1.2646,7,0
-0.7832,-1.4558,0.6288,-0.934,-0.4577,-0.7621,-0.7032,-1.6064,-0.4883,0.1931,0.7615,7,1
2.5338,-0.6054,0.6976,-0.7658,0.5985,-1.3819,-1.6587,0.9683,-0.0529,3.4862,0.2584,7,0
2.4567,0.6095,2.831,0.2326,0.5129,0.4212,-0.7032,1.4352,-0.3017,2.1421,1.2646,7,0
-0.2432,-0.2409,1.1793,0.4533,0.0276,-0.3113,0.7123,0.5014,1.3155,0.6635,0.4261,7,1
0.0653,-0.7877,1.1793,-0.7658,-0.5148,0.7592,0.6415,-1.1662,0.6313,-0.6134,1.7677,7,1
0.991,-0.3624,0.2159,-0.7868,0.1418,-1.3819,-1.7825,0.1812,0.5069,1.4028,1.0969,7,0
-0.0118,0.8525,-1.7111,0.0119,0.9411,-1.1565,-1.7295,0.7148,0.9423,0.9996,0.5938,7,0
0.6825,-0.2409,1.1793,0.5584,-0.5433,-0.255,1.0308,-0.1323,-0.7371,-1.5543,0.5938,7,1
0.2196,-0.6662,1.1793,0.4744,-0.2008,1.7171,1.65,-0.199,-0.4883,-1.5543,0.51,7,1
0.9139,-0.6054,1.1793,0.4113,-0.4863,0.8719,-0.137,-0.4324,-1.1725,-1.3527,1.1808,7,1
3.3824,-0.1195,1.5923,-0.5556,0.7127,0.2521,-0.8625,1.8354,0.6313,2.6125,0.2584,7,0
-0.3204,0.3058,0.147,0.4113,-1.0286,0.4212,0.3053,-0.8593,-0.2395,-0.6134,1.2646,7,1
-0.7832,-0.8484,-0.4035,-0.9129,-0.2579,0.6465,0.0576,-1.0394,1.6265,0.4619,0.4261,7,1
2.4567,-0.6054,0.9729,-0.7658,0.5414,-1.3819,-1.6764,0.9683,0.1959,3.2846,0.2584,7,0
-0.3204,0.3058,0.147,0.4113,-1.0286,0.4212,0.3053,-0.8593,-0.2395,-0.6134,1.2646,7,1
-0.4747,0.002,-0.5412,-0.4505,-0.629,-0.0859,-0.2963,-1.463,-0.7371,-0.8822,1.5162,7,1
-0.0889,0.1235,0.3535,-0.1352,-1.0572,0.4775,-0.0309,-1.4463,-0.8615,-0.2774,1.8516,7,1
2.3024,0.9132,2.1428,-0.5346,0.4558,-1.1565,-1.5879,0.7015,-0.3639,1.6716,1.6839,7,0
-0.3204,0.3058,0.147,0.4113,-1.0286,0.4212,0.3053,-0.8593,-0.2395,-0.6134,1.2646,7,1
-0.0889,0.1235,0.3535,-0.1352,-1.0572,0.4775,-0.0309,-1.4463,-0.8615,-0.2774,1.8516,7,1
-0.7832,0.0628,-0.0594,-0.5976,-0.5719,0.3648,-0.4201,-1.7731,0.3203,-0.0085,1.9354,7,1
0.1425,0.1235,0.147,-0.7658,0.5414,-0.7057,-1.3756,-0.4658,1.0045,2.3437,2.6062,7,0
1.531,0.4272,1.2482,-0.6187,-0.0295,-1.0438,-1.6056,0.1679,0.7557,1.7389,2.3546,7,0
1.2996,0.3665,1.317,-0.5976,-0.1152,-0.9875,-1.5702,0.1012,0.6313,2.4781,2.4385,7,0
-1.2461,-0.3624,0.56,0.1381,-0.629,0.3085,0.0399,-1.0861,-0.0529,-0.6806,1.3485,7,1
-0.4747,-0.0587,0.56,-0.5871,-0.4292,0.2521,-0.5263,-1.8465,-0.6749,-0.9494,2.3546,7,1
0.5282,-0.2409,2.4869,0.6005,-0.1722,0.393,2.8709,-0.5125,-1.2969,-0.1429,1.5162,7,0
0.0653,-1.1825,0.0782,-0.9129,-0.4006,-0.9311,-0.9155,-1.5263,-0.7371,-1.0838,1.0969,7,1
2.611,0.1235,1.7299,-0.6607,0.884,-1.3819,-1.6941,0.6881,-0.4883,1.2684,0.51,7,0
-1.3232,-0.3017,-0.1282,-0.9129,-0.9715,-0.593,-0.1016,-2.0033,0.7557,-1.0166,1.9354,7,1
0.0653,-0.5447,0.2847,1.6094,-0.1722,0.2521,1.4908,1.3018,-1.1103,-0.479,-1.3347,7,1
1.2996,-0.2409,0.2159,-0.1772,-0.6861,0.0831,0.5707,-0.0389,-0.4261,-0.5462,0.8454,7,1
2.4567,-0.0587,2.1428,-0.5556,0.7983,-1.4382,-1.6587,1.702,0.2581,1.4028,0.5938,7,0
-1.4003,0.488,-0.3347,-0.7238,1.0267,-0.424,-1.0748,0.0045,3.4925,0.7308,1.5162,7,0
0.451,-0.7877,1.1793,-0.8919,-0.5719,-0.593,-0.2963,-1.5664,-1.0481,-1.6887,1.3485,7,1
0.0653,-0.5447,0.2847,1.6094,-0.1722,0.2521,1.4908,1.3018,-1.1103,-0.479,-1.3347,7,1
-0.5518,0.1235,0.4223,0.9999,-0.8003,-0.593,-0.5971,-0.6526,-0.7371,-0.6806,1.3485,7,1
0.2196,-0.6054,1.1793,0.8317,-0.2293,1.0973,0.5884,0.5014,-0.3017,0.3947,0.0069,7,1
2.4567,-0.0587,2.1428,-0.5556,0.7983,-1.4382,-1.6587,1.702,0.2581,1.4028,0.5938,7,0
0.0653,-0.9091,1.1793,2.1244,0.0561,1.0973,0.323,1.702,1.2533,-1.151,-1.167,7,1
-0.6289,-1.1521,0.56,-0.8289,-0.4006,-0.424,-0.5086,-1.6597,-0.6749,-0.479,1.4323,7,1
0.6825,-0.2409,1.1793,1.4413,-0.2008,1.0973,0.4999,0.8015,-0.7993,0.2603,-0.2447,7,1
0.2968,-1.2129,2.8998,-0.8078,-0.4577,-0.1986,-0.2255,-1.0327,-0.9237,-0.8822,0.2584,7,1
-0.4747,-0.6054,-0.1282,1.2311,-0.8574,-1.1001,-0.6855,-0.2957,-0.5505,0.1259,1.9354,7,1
0.0653,-0.9091,1.1793,2.1244,0.0561,1.0973,0.323,1.702,1.2533,-1.151,-1.167,7,1
-0.5518,-0.3624,0.147,-0.3874,-0.4577,-0.0859,0.093,-1.1962,0.3825,-0.3446,1.3485,7,1
0.0653,-0.5447,0.2847,1.6094,-0.1722,0.2521,1.4908,1.3018,-1.1103,-0.479,-1.3347,7,1
1.2996,-0.2409,0.2159,-0.1772,-0.6861,0.0831,0.5707,-0.0389,-0.4261,-0.5462,0.8454,7,1
-0.8604,-0.2409,-0.1282,-0.7027,-0.7146,1.0973,0.8361,-1.7331,1.0667,-0.6806,1.8516,7,1
0.0653,-0.5447,0.2847,1.6094,-0.1722,0.2521,1.4908,1.3018,-1.1103,-0.479,-1.3347,7,1
-0.3975,-0.7877,1.1793,-0.8499,-0.2579,-0.0296,-0.0309,-1.0994,-1.8566,-0.7478,0.2584,7,1
6.468,2.0977,3.0375,-0.3664,1.2551,-1.3819,-1.2871,2.8359,-1.67,0.9996,0.5938,7,0
-1.0146,-0.4232,-0.3347,-0.0932,-0.6004,-0.9311,-0.3317,-1.3729,-0.7371,-1.3527,1.0969,7,1
2.1481,0.6095,1.1793,-0.5766,0.5985,-1.1001,-1.7118,0.5347,0.0715,0.6635,0.9292,7,0
-1.4775,1.3992,-2.124,-0.7868,-0.0581,-1.4382,-1.5702,-0.4324,2.1863,2.0749,1.6839,7,0
-0.2432,-0.3624,-0.1282,-0.8078,-0.2579,0.8719,0.2876,-0.966,0.8179,-1.0166,0.51,7,1
-0.2432,0.245,0.0094,0.6425,-0.3435,0.3085,0.6415,-0.4991,1.0045,-1.2182,1.2646,7,1
-1.1689,0.5487,-0.1282,0.054,-0.4863,-0.3677,-0.314,-0.8993,1.9997,0.5291,1.5162,7,1
-0.2432,-0.9091,0.2159,0.3062,-0.315,1.1536,0.1638,-0.4658,-0.7371,-0.6134,0.1746,7,1
-0.7832,-0.5143,-0.3347,-0.8709,-0.5433,-0.0296,-0.5263,-2.12,-1.0481,0.3947,2.0193,7,1
-0.0118,-0.5447,0.3535,-0.6187,0.1989,-1.1001,-1.3225,-0.1023,1.8753,1.8061,1.6,7,0
-1.2461,0.9132,-1.2982,-0.1983,-0.4863,-0.7621,0.0045,-1.3329,1.2533,2.4781,2.69,7,1
0.0653,-0.9699,-0.1971,-0.8919,-0.3435,-1.0438,0.4822,-0.966,-0.1151,-0.3446,0.6777,7,1
0.2968,-0.1802,1.1793,-0.3139,-0.3435,-0.1986,0.2699,-1.1662,-0.8615,0.9324,1.9354,7,1
-1.2461,0.9132,-1.2982,-0.1983,-0.4863,-0.7621,0.0045,-1.3329,1.2533,2.4781,2.69,7,1
-0.8604,-0.2409,-0.1282,-0.7027,-0.7146,1.0973,0.8361,-1.7331,1.0667,-0.6806,1.8516,7,1
-0.2432,-0.9091,0.0782,-0.8078,-0.4863,-0.1986,-0.314,-1.6331,-0.7993,-0.479,1.5162,7,1
0.0653,-0.9699,-0.1971,-0.8919,-0.3435,-1.0438,0.4822,-0.966,-0.1151,-0.3446,0.6777,7,1
1.4539,-0.2409,0.6288,-0.7238,0.3416,-1.1565,-1.6233,0.1779,0.3203,2.1421,1.0131,7,0
-1.0918,-0.9699,0.3535,-0.8919,-0.5719,-0.6494,-0.7386,-2.0566,-0.7993,-0.2774,1.8516,7,1
-0.5518,-0.3624,0.147,-0.3874,-0.4577,-0.0859,0.093,-1.1962,0.3825,-0.3446,1.3485,7,1
-1.0918,-0.1802,0.0094,-0.1983,-0.9144,-0.1423,-0.3847,-1.8799,0.1959,-0.0757,2.69,7,1
0.451,-0.4839,1.1793,-0.4715,-0.8288,-0.1423,-0.5086,-0.9327,-1.1725,-1.4199,0.6777,7,1
-0.5518,-0.6662,0.4911,-0.7448,-0.5719,0.5902,-0.314,-1.5664,-0.1773,-0.6806,1.1808,7,1
-0.0889,-0.5447,1.1793,-0.5136,-0.7432,-0.0296,-0.3494,-1.4663,-0.5505,-0.9494,1.5162,7,1
0.2968,1.0954,1.1793,1.7986,-0.629,0.3648,0.7123,0.368,-0.4883,-1.0166,1.0969,7,1
-0.5518,-0.7269,-0.2659,-0.3664,0.0847,-0.0859,0.6238,-0.9761,0.0715,-0.815,1.3485,7,1
0.991,-0.1195,0.6976,-0.6607,0.5414,-1.0438,-1.7118,-0.1189,-0.4883,1.2012,1.0969,7,0
-1.0918,-1.0306,0.2847,-0.8709,-0.5719,-1.1001,-0.8094,-0.8927,1.3155,0.9996,-0.077,7,1
0.6053,-1.2129,1.1793,-0.8289,-0.6004,0.6465,0.0753,-0.6325,0.2581,-0.8822,0.0907,7,1
-0.3204,-0.5447,-0.2659,-0.0932,-0.6004,0.6465,0.1815,-1.4063,-0.6127,-1.0166,1.7677,7,1
-0.3975,-0.7877,0.3535,-0.6187,-0.629,0.2521,-0.4732,-1.1328,0.1959,-0.2101,0.4261,7,1
-0.5518,-0.6662,0.4911,-0.7448,-0.5719,0.5902,-0.314,-1.5664,-0.1773,-0.6806,1.1808,7,1
-1.1689,-0.4839,-0.1282,-0.7658,-0.4863,-0.0296,-0.1901,-1.583,1.6265,-0.0757,1.6839,7,1
-1.0146,-0.3624,0.4911,-0.8499,-0.7146,0.9283,0.553,-2.1133,-0.8615,0.7308,2.0193,7,1
2.5338,1.0347,2.2116,-0.6397,1.4549,-1.3819,-1.7825,0.8682,-0.7993,0.8652,1.0969,7,0
0.451,-0.4839,1.1793,-0.4715,-0.8288,-0.1423,-0.5086,-0.9327,-1.1725,-1.4199,0.6777,7,1
-0.4747,-1.0914,0.2159,-0.7658,-0.4006,-0.255,-0.1901,-1.6931,-0.1773,1.47,1.6,7,1
2.5338,1.0347,2.2116,-0.6397,1.4549,-1.3819,-1.7825,0.8682,-0.7993,0.8652,1.0969,7,0
-0.2432,0.1235,-0.2659,1.704,-0.2293,1.1536,1.2962,1.0417,-1.359,0.4619,-0.8316,7,1
1.3767,-1.0306,1.1793,-0.934,-0.4863,0.8719,0.2699,-0.5658,-0.7993,-0.1429,0.0069,7,1
-0.1661,-0.5447,0.9041,-0.6607,-0.315,0.5338,0.0399,-1.3529,-0.3639,-0.3446,1.1808,7,1
0.7596,-0.0587,0.4911,-0.6187,0.5129,-0.0859,-1.1986,0.1946,0.6313,2.3437,1.6,7,0
-0.5518,0.1235,1.1793,-0.5346,-0.7432,-0.8184,-0.3847,-1.4997,-0.7371,-0.2774,1.3485,7,1
-0.2432,-0.3624,-0.5412,-0.7027,-0.629,1.0409,0.093,-1.9599,-1.4834,-0.6806,2.2708,7,1
-0.0889,1.9459,-2.1928,-0.6397,-0.1152,-1.3819,-1.8533,-0.5058,0.8179,0.8652,1.8516,7,0
-1.0918,-0.1802,0.0094,-0.1983,-0.9144,-0.1423,-0.3847,-1.8799,0.1959,-0.0757,2.69,7,1
-0.1661,-0.7269,-0.2659,1.0839,-0.4863,0.0831,0.0222,-0.3824,-1.0481,0.1259,0.8454,7,1
0.7596,-0.9699,1.1793,-0.9129,-0.6575,-0.1423,-0.6148,-0.7993,-1.359,0.9996,-0.077,7,1
0.1425,-0.9091,1.1793,0.2642,-0.5433,-0.8748,-0.1016,-0.299,-0.1151,-1.0166,0.4261,7,1
0.2968,-0.8484,-0.4035,-0.1352,-0.6575,-0.255,-0.7032,-1.3129,-1.4834,-0.2774,1.5162,7,1
0.7596,-0.9699,1.1793,-0.9129,-0.6575,-0.1423,-0.6148,-0.7993,-1.359,0.9996,-0.077,7,1
-0.7832,0.1235,0.4223,-0.4715,-0.7146,-0.593,-0.4732,-1.7131,-0.9859,-1.3527,1.2646,7,1
-0.1661,-0.5447,0.9041,-0.6607,-0.315,0.5338,0.0399,-1.3529,-0.3639,-0.3446,1.1808,7,1
-0.9375,-0.7269,0.0782,1.4203,-0.6575,-0.3113,-0.3317,-0.3791,-0.3017,-0.7478,0.6777,7,1
-0.3204,-1.2736,0.4911,-0.8499,-0.629,-0.6494,-0.2432,-1.1628,0.0715,0.4619,0.6777,7,1
-1.0146,-0.8484,-0.2659,1.5464,-0.5148,-0.0859,0.2876,-0.1456,0.5691,0.2603,1.0969,7,1
-1.6318,-0.0587,-0.3347,0.2642,-0.9715,0.7592,0.2345,-0.8293,0.8801,-0.9494,0.4261,7,1
-0.3975,0.002,0.56,-0.7027,-0.6575,0.1958,-0.0839,-1.8198,-1.5456,-0.3446,1.4323,7,1
-0.3975,-1.2129,1.317,-0.2403,-0.8003,1.4917,0.1461,-0.9794,-1.9188,0.0587,0.1746,7,1
0.2968,1.0954,1.1793,1.7986,-0.629,0.3648,0.7123,0.368,-0.4883,-1.0166,1.0969,7,1
-0.0889,-0.9699,1.1793,-0.8709,-0.6575,-1.0438,-0.774,-1.3262,-1.0481,-0.0085,0.6777,7,1
0.1425,-0.5447,0.3535,0.3062,-1.0286,-0.9311,-0.4024,-0.2657,-1.359,-0.3446,0.1746,7,1
-0.0118,-0.9699,-0.0594,-0.9129,-0.315,-0.593,-0.7563,-0.7326,0.6313,-0.8822,0.2584,7,1
1.8396,0.245,-0.0594,-0.6187,1.1409,-0.8184,-1.181,1.1684,-0.1773,1.134,-0.4124,7,0
0.3739,-0.3624,0.0782,0.2642,-0.5433,0.0831,0.6946,0.1345,1.0667,0.5963,0.1746,7,1
-0.8604,-0.2409,0.0094,-0.6817,-0.4006,0.5902,0.4646,-1.7264,0.5691,-0.6134,1.8516,7,1
